,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Hyderabad,Bowenpally,Dalda,Dalda,Medium,400,1100,800,21 May 2017,2017,May,21,2017-05-21
1,1.0,Hyderabad,Bowenpally,Dalda,Dalda,Medium,600,1600,1300,25 Dec 2016,2016,Dec,25,2016-12-25
2,2.0,Hyderabad,Bowenpally,Dalda,Dalda,Medium,1000,2000,1600,26 Dec 2016,2016,Dec,26,2016-12-26
3,3.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1000,1200,1100,19 Oct 2018,2018,Oct,19,2018-10-19
4,4.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1000,1200,1100,20 Oct 2018,2018,Oct,20,2018-10-20
5,5.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1000,1500,1250,26 Sep 2018,2018,Sep,26,2018-09-26
6,6.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1000,1500,1250,28 Sep 2018,2018,Sep,28,2018-09-28
7,7.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1100,1300,1200,19 Sep 2018,2018,Sep,19,2018-09-19
8,8.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1500,2000,1750,04 Oct 2018,2018,Oct,4,2018-10-04
9,9.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1500,2000,1750,05 Sep 2018,2018,Sep,5,2018-09-05
10,10.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1600,2000,1800,14 Sep 2018,2018,Sep,14,2018-09-14
11,11.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1800,2000,1900,08 Sep 2018,2018,Sep,8,2018-09-08
12,12.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1900,2100,2000,01 Sep 2018,2018,Sep,1,2018-09-01
13,13.0,Hyderabad,Bowenpally,Dalda,Dalda,Medium,400,1600,1300,13 Aug 2016,2016,Aug,13,2016-08-13
14,14.0,Hyderabad,Bowenpally,Dalda,Other,Medium,800,1600,1000,22 Apr 2016,2016,Apr,22,2016-04-22
15,15.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1000,1300,1150,28 Jul 2018,2018,Jul,28,2018-07-28
16,16.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1300,1500,1400,15 Aug 2018,2018,Aug,15,2018-08-15
17,17.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1400,1600,1500,09 Aug 2018,2018,Aug,9,2018-08-09
18,18.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1400,1600,1500,17 Aug 2018,2018,Aug,17,2018-08-17
19,19.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1500,2000,1750,23 Aug 2018,2018,Aug,23,2018-08-23
20,20.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1600,1800,1700,08 Aug 2018,2018,Aug,8,2018-08-08
21,21.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1600,1800,1700,21 Jul 2018,2018,Jul,21,2018-07-21
22,22.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1600,1800,1700,23 Jul 2018,2018,Jul,23,2018-07-23
23,23.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1600,1800,1700,25 Jul 2018,2018,Jul,25,2018-07-25
24,24.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,1900,2100,2000,01 Sep 2018,2018,Sep,1,2018-09-01
25,25.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,2000,2200,2100,30 Aug 2018,2018,Aug,30,2018-08-30
26,26.0,Medak,Sadasivpet(Sangareddy),Dalda,Dalda,Medium,2000,2500,2250,25 Aug 2018,2018,Aug,25,2018-08-25
27,,Hyderabad,Bowenpally,Dalda,Dalda,Medium,400,1600,1300,13 Aug 2016,2016,Aug,13,2016-08-13 00:00:00
28,,Hyderabad,Bowenpally,Dalda,Other,Medium,800,1600,1000,22 Apr 2016,2016,Apr,22,2016-04-22 00:00:00
